,district,rooms,size,level,max_levels,price,rooms_size,size_level,avarege_level
4982,Шайхантахурский,3,70.0,1,4,65000.0,23.333333333333332,70.0,0.25
4983,Яккасарайский,4,90.0,4,4,85000.0,22.5,22.5,1.0
4984,Яшнободский,1,20.0,2,4,14000.0,20.0,10.0,0.5
4985,Чиланзарский,1,35.0,4,4,28000.0,35.0,8.75,1.0
4986,Яккасарайский,1,39.0,1,5,27500.0,39.0,39.0,0.2
4987,Олмазорский,2,52.0,2,4,30000.0,26.0,26.0,0.5
4988,Чиланзарский,2,65.0,9,9,35000.0,32.5,7.222222222222222,1.0
4989,Мирзо-Улугбекский,1,20.0,4,4,13500.0,20.0,5.0,1.0
4990,Юнусабадский,3,72.0,1,9,52500.0,24.0,72.0,0.1111111111111111
4991,Яккасарайский,4,94.0,4,4,75000.0,23.5,23.5,1.0
4992,Мирабадский,4,100.0,4,9,85000.0,25.0,25.0,0.4444444444444444
4993,Мирзо-Улугбекский,1,35.0,2,4,28000.0,35.0,17.5,0.5
4994,Яшнободский,2,50.0,2,4,31000.0,25.0,25.0,0.5
4995,Яшнободский,3,75.0,7,9,45700.0,25.0,10.714285714285714,0.7777777777777778
4996,Яшнободский,2,65.0,4,8,41000.0,32.5,16.25,0.5
4997,Юнусабадский,3,75.0,2,4,59000.0,25.0,37.5,0.5
4998,Яшнободский,3,75.0,8,9,41000.0,25.0,9.375,0.8888888888888888
4999,Яшнободский,4,120.0,2,4,116000.0,30.0,60.0,0.5
5000,Мирзо-Улугбекский,3,75.0,6,9,46000.0,25.0,12.5,0.6666666666666666
5001,Яшнободский,2,70.0,4,5,46000.0,35.0,17.5,0.8
5005,Мирзо-Улугбекский,3,72.0,3,5,58000.0,24.0,24.0,0.6
5006,Яшнободский,1,35.0,7,9,20000.0,35.0,5.0,0.7777777777777778
5007,Мирзо-Улугбекский,3,75.0,7,9,46500.0,25.0,10.714285714285714,0.7777777777777778
5008,Мирзо-Улугбекский,5,200.0,6,9,138000.0,40.0,33.333333333333336,0.6666666666666666
5009,Мирзо-Улугбекский,2,60.0,4,9,47000.0,30.0,15.0,0.4444444444444444
5010,Мирзо-Улугбекский,2,60.0,8,9,48000.0,30.0,7.5,0.8888888888888888
5011,Юнусабадский,2,58.0,3,4,38000.0,29.0,19.333333333333332,0.75
5012,Мирзо-Улугбекский,1,35.0,5,5,34555.0,35.0,7.0,1.0
5013,Яшнободский,3,95.0,7,9,48000.0,31.666666666666668,13.571428571428571,0.7777777777777778
5014,Яшнободский,3,85.0,6,9,47500.0,28.333333333333332,14.166666666666666,0.6666666666666666
5015,Яшнободский,4,110.0,1,9,55000.0,27.5,110.0,0.1111111111111111
5016,Мирзо-Улугбекский,1,33.0,1,5,26000.0,33.0,33.0,0.2
5017,Мирзо-Улугбекский,1,35.0,1,5,32000.0,35.0,35.0,0.2
5018,Мирабадский,4,110.0,5,9,115000.0,27.5,22.0,0.5555555555555556
5019,Яшнободский,3,75.0,6,9,45000.0,25.0,12.5,0.6666666666666666
5020,Мирзо-Улугбекский,3,77.0,1,4,65000.0,25.666666666666668,77.0,0.25
5021,Яшнободский,4,100.0,6,9,85000.0,25.0,16.666666666666668,0.6666666666666666
5022,Яшнободский,4,120.0,2,4,110000.0,30.0,60.0,0.5
5023,Яшнободский,2,60.0,3,4,41700.0,30.0,20.0,0.75
5024,Мирзо-Улугбекский,2,55.0,3,5,42500.0,27.5,18.333333333333332,0.6
5026,Юнусабадский,4,120.0,1,9,72000.0,30.0,120.0,0.1111111111111111
5027,Юнусабадский,4,120.0,1,9,72222.0,30.0,120.0,0.1111111111111111
5028,Мирабадский,1,40.0,1,9,47000.0,40.0,40.0,0.1111111111111111
5029,Мирзо-Улугбекский,2,60.0,6,7,43000.0,30.0,10.0,0.8571428571428571
5030,Яккасарайский,3,87.0,3,8,87000.0,29.0,29.0,0.375
5031,Юнусабадский,1,36.0,1,4,47000.0,36.0,36.0,0.25
5032,Юнусабадский,1,45.0,1,4,47000.0,45.0,45.0,0.25
5033,Яшнободский,3,72.0,4,5,37000.0,24.0,18.0,0.8
5034,Мирзо-Улугбекский,2,60.0,3,4,65000.0,30.0,20.0,0.75
5035,Мирабадский,2,55.0,4,4,57500.0,27.5,13.75,1.0
5036,Юнусабадский,3,63.0,2,5,59000.0,21.0,31.5,0.4
5037,Учтепинский,2,44.0,4,5,36000.0,22.0,11.0,0.8
5038,Мирзо-Улугбекский,2,65.0,4,9,49500.0,32.5,16.25,0.4444444444444444
5039,Чиланзарский,2,52.0,1,4,31500.0,26.0,52.0,0.25
5040,Чиланзарский,2,42.0,4,4,34500.0,21.0,10.5,1.0
5041,Шайхантахурский,3,78.0,3,4,65000.0,26.0,26.0,0.75
5042,Учтепинский,2,58.0,3,5,40000.0,29.0,19.333333333333332,0.6
5043,Мирзо-Улугбекский,4,90.0,4,5,58000.0,22.5,22.5,0.8
5044,Мирзо-Улугбекский,3,65.0,2,5,55500.0,21.666666666666668,32.5,0.4
5045,Мирзо-Улугбекский,2,35.0,4,4,35000.0,17.5,8.75,1.0
5046,Олмазорский,4,140.0,5,5,105000.0,35.0,28.0,1.0
5047,Мирабадский,3,90.0,5,5,57000.0,30.0,18.0,1.0
5048,Мирзо-Улугбекский,2,50.0,1,4,41000.0,25.0,50.0,0.25
5049,Яккасарайский,3,80.0,4,5,56000.0,26.666666666666668,20.0,0.8
5050,Шайхантахурский,3,68.0,2,5,45000.0,22.666666666666668,34.0,0.4
5051,Чиланзарский,3,65.0,1,5,51000.0,21.666666666666668,65.0,0.2
5052,Сергелийский,1,37.0,5,9,19000.0,37.0,7.4,0.5555555555555556
5053,Чиланзарский,3,115.0,1,8,110000.0,38.333333333333336,115.0,0.125
5054,Шайхантахурский,4,118.0,1,8,115000.0,29.5,118.0,0.125
5055,Яшнободский,2,56.0,4,9,42000.0,28.0,14.0,0.4444444444444444
5056,Мирабадский,2,53.0,6,10,74200.0,26.5,8.833333333333334,0.6
5057,Мирабадский,1,52.0,7,9,46000.0,52.0,7.428571428571429,0.7777777777777778
5058,Юнусабадский,3,107.0,10,13,80000.0,35.666666666666664,10.7,0.7692307692307693
5059,Чиланзарский,1,30.0,2,4,33000.0,30.0,15.0,0.5
5060,Чиланзарский,3,58.0,3,4,56000.0,19.333333333333332,19.333333333333332,0.75
5061,Мирзо-Улугбекский,5,99.0,1,4,53700.0,19.8,99.0,0.25
5062,Мирзо-Улугбекский,1,30.0,2,4,29500.0,30.0,15.0,0.5
5063,Яккасарайский,3,68.0,5,5,56000.0,22.666666666666668,13.6,1.0
5064,Юнусабадский,2,51.0,4,5,32500.0,25.5,12.75,0.8
5065,Мирзо-Улугбекский,2,60.0,4,4,62000.0,30.0,15.0,1.0
5066,Мирзо-Улугбекский,1,22.0,3,4,21000.0,22.0,7.333333333333333,0.75
5067,Яккасарайский,2,55.0,13,13,33500.0,27.5,4.230769230769231,1.0
5068,Яккасарайский,5,196.0,3,7,170000.0,39.2,65.33333333333333,0.42857142857142855
5069,Юнусабадский,3,107.0,10,13,80000.0,35.666666666666664,10.7,0.7692307692307693
5070,Юнусабадский,2,43.0,3,4,54000.0,21.5,14.333333333333334,0.75
5071,Чиланзарский,1,42.0,3,4,26000.0,42.0,14.0,0.75
5072,Чиланзарский,2,47.0,4,4,28000.0,23.5,11.75,1.0
5074,Олмазорский,1,42.0,2,4,25000.0,42.0,21.0,0.5
5075,Юнусабадский,3,60.0,1,4,38500.0,20.0,60.0,0.25
5076,Олмазорский,2,78.0,4,7,55000.0,39.0,19.5,0.5714285714285714
5077,Яккасарайский,2,43.0,5,16,39000.0,21.5,8.6,0.3125
5078,Яккасарайский,2,64.0,1,5,42000.0,32.0,64.0,0.2
5079,Мирабадский,1,33.0,5,5,33000.0,33.0,6.6,1.0
5080,Юнусабадский,3,78.0,1,5,60000.0,26.0,78.0,0.2
5081,Мирзо-Улугбекский,1,34.0,1,4,35500.0,34.0,34.0,0.25
5082,Мирзо-Улугбекский,4,78.0,2,5,53500.0,19.5,39.0,0.4
5083,Юнусабадский,2,61.0,5,5,35000.0,30.5,12.2,1.0
5084,Чиланзарский,3,78.0,3,9,50000.0,26.0,26.0,0.3333333333333333
5085,Чиланзарский,1,30.0,1,4,25000.0,30.0,30.0,0.25
5086,Юнусабадский,1,45.0,5,5,24000.0,45.0,9.0,1.0
5087,Шайхантахурский,4,100.0,8,9,63000.0,25.0,12.5,0.8888888888888888
5088,Юнусабадский,3,72.0,4,4,53000.0,24.0,18.0,1.0
5089,Олмазорский,1,42.0,1,5,27000.0,42.0,42.0,0.2
5090,Чиланзарский,3,72.0,8,9,65000.0,24.0,9.0,0.8888888888888888
5091,Учтепинский,1,33.0,3,4,23700.0,33.0,11.0,0.75
5092,Учтепинский,1,33.0,1,4,23000.0,33.0,33.0,0.25
5094,Мирзо-Улугбекский,3,65.0,4,5,40000.0,21.666666666666668,16.25,0.8
5095,Мирабадский,1,33.0,5,5,33000.0,33.0,6.6,1.0
5096,Чиланзарский,1,26.0,4,4,33000.0,26.0,6.5,1.0
5097,Яккасарайский,3,83.0,2,4,77000.0,27.666666666666668,41.5,0.5
5098,Сергелийский,2,69.0,2,4,45000.0,34.5,34.5,0.5
5099,Чиланзарский,1,31.0,1,5,24000.0,31.0,31.0,0.2
5100,Яккасарайский,2,64.0,1,5,42000.0,32.0,64.0,0.2
5101,Мирзо-Улугбекский,3,70.0,4,5,52500.0,23.333333333333332,17.5,0.8
5102,Яккасарайский,3,85.0,5,5,65000.0,28.333333333333332,17.0,1.0
5103,Чиланзарский,3,120.0,2,4,160000.0,40.0,60.0,0.5
5104,Юнусабадский,2,50.0,4,4,31500.0,25.0,12.5,1.0
5106,Юнусабадский,5,110.0,7,9,59900.0,22.0,15.714285714285714,0.7777777777777778
5107,Яшнободский,3,72.0,5,9,36500.0,24.0,14.4,0.5555555555555556
5108,Учтепинский,2,49.0,1,4,31500.0,24.5,49.0,0.25
5109,Учтепинский,4,90.0,1,4,80000.0,22.5,90.0,0.25
5110,Шайхантахурский,2,57.0,3,4,40000.0,28.5,19.0,0.75
5112,Учтепинский,2,70.0,2,9,42967.0,35.0,35.0,0.2222222222222222
5113,Олмазорский,1,42.0,2,4,27000.0,42.0,21.0,0.5
5114,Чиланзарский,3,75.0,3,4,65000.0,25.0,25.0,0.75
5115,Яккасарайский,3,70.0,3,4,68000.0,23.333333333333332,23.333333333333332,0.75
5116,Учтепинский,4,80.0,5,5,40500.0,20.0,16.0,1.0
5117,Чиланзарский,3,90.0,6,12,55000.0,30.0,15.0,0.5
5119,Мирзо-Улугбекский,2,56.0,3,5,32000.0,28.0,18.666666666666668,0.6
5120,Чиланзарский,2,42.0,2,4,33000.0,21.0,21.0,0.5
5121,Мирзо-Улугбекский,4,93.0,3,5,60000.0,23.25,31.0,0.6
5122,Чиланзарский,3,72.0,3,5,40000.0,24.0,24.0,0.6
5123,Яккасарайский,5,116.0,3,9,90000.0,23.2,38.666666666666664,0.3333333333333333
5124,Яккасарайский,1,39.0,1,5,27500.0,39.0,39.0,0.2
5125,Яккасарайский,5,109.0,3,5,80000.0,21.8,36.333333333333336,0.6
5126,Яшнободский,2,60.0,2,5,46000.0,30.0,30.0,0.4
5127,Мирабадский,3,75.0,8,9,76000.0,25.0,9.375,0.8888888888888888
5128,Яшнободский,1,40.0,8,9,19800.0,40.0,5.0,0.8888888888888888
5129,Олмазорский,3,64.0,6,9,42000.0,21.333333333333332,10.666666666666666,0.6666666666666666
5130,Мирабадский,1,47.0,6,9,58000.0,47.0,7.833333333333333,0.6666666666666666
5131,Мирабадский,2,60.0,3,4,75000.0,30.0,20.0,0.75
5132,Мирабадский,1,45.0,3,4,52000.0,45.0,15.0,0.75
5133,Яккасарайский,2,53.0,4,5,52000.0,26.5,13.25,0.8
5134,Чиланзарский,3,54.0,4,4,38000.0,18.0,13.5,1.0
5135,Чиланзарский,1,32.0,4,5,24000.0,32.0,8.0,0.8
5136,Мирзо-Улугбекский,2,55.0,4,4,31000.0,27.5,13.75,1.0
5137,Юнусабадский,3,103.0,5,5,50000.0,34.333333333333336,20.6,1.0
5138,Мирзо-Улугбекский,2,62.0,2,4,33000.0,31.0,31.0,0.5
5139,Сергелийский,1,41.5,9,9,17871.0,41.5,4.611111111111111,1.0
5140,Олмазорский,1,42.0,4,5,25000.0,42.0,10.5,0.8
5141,Мирзо-Улугбекский,2,65.0,3,9,57000.0,32.5,21.666666666666668,0.3333333333333333
5142,Сергелийский,4,100.0,9,9,50000.0,25.0,11.11111111111111,1.0
5143,Юнусабадский,2,52.0,3,4,59000.0,26.0,17.333333333333332,0.75
5144,Янгихаётский,2,28.0,1,4,23000.0,14.0,28.0,0.25
5145,Мирзо-Улугбекский,1,35.0,2,2,20500.0,35.0,17.5,1.0
5146,Учтепинский,2,45.09,1,9,30500.0,22.545,45.09,0.1111111111111111
5147,Чиланзарский,3,70.0,1,4,42000.0,23.333333333333332,70.0,0.25
5148,Олмазорский,3,65.0,6,9,50000.0,21.666666666666668,10.833333333333334,0.6666666666666666
5149,Шайхантахурский,3,65.0,6,9,50000.0,21.666666666666668,10.833333333333334,0.6666666666666666
5150,Яккасарайский,1,37.0,3,10,29000.0,37.0,12.333333333333334,0.3
5151,Учтепинский,1,37.0,2,4,27500.0,37.0,18.5,0.5
5152,Яшнободский,2,60.0,4,9,52000.0,30.0,15.0,0.4444444444444444
5153,Учтепинский,1,36.0,2,4,25700.0,36.0,18.0,0.5
5154,Яшнободский,3,55.0,4,4,24000.0,18.333333333333332,13.75,1.0
5155,Яккасарайский,2,60.7,1,5,57000.0,30.35,60.7,0.2
5156,Юнусабадский,4,100.0,7,9,50000.0,25.0,14.285714285714286,0.7777777777777778
5157,Учтепинский,1,37.0,1,4,28500.0,37.0,37.0,0.25
5158,Сергелийский,1,18.0,2,4,13500.0,18.0,9.0,0.5
5159,Чиланзарский,1,30.0,2,4,26500.0,30.0,15.0,0.5
5160,Чиланзарский,2,38.17,2,4,35000.0,19.085,19.085,0.5
5161,Яшнободский,1,37.29,9,9,20000.0,37.29,4.1433333333333335,1.0
5162,Юнусабадский,2,71.0,3,6,62000.0,35.5,23.666666666666668,0.5
5163,Чиланзарский,1,36.0,3,5,25500.0,36.0,12.0,0.6
5164,Чиланзарский,1,42.0,1,5,28500.0,42.0,42.0,0.2
5165,Чиланзарский,1,40.0,2,5,25500.0,40.0,20.0,0.4
5166,Чиланзарский,2,58.0,4,4,36500.0,29.0,14.5,1.0
5167,Чиланзарский,2,62.0,4,4,36500.0,31.0,15.5,1.0
5168,Чиланзарский,2,50.0,3,5,34500.0,25.0,16.666666666666668,0.6
5169,Чиланзарский,2,48.0,2,4,35500.0,24.0,24.0,0.5
5170,Чиланзарский,2,48.0,2,5,35000.0,24.0,24.0,0.4
5171,Олмазорский,3,76.0,3,5,65000.0,25.333333333333332,25.333333333333332,0.6
5172,Яккасарайский,3,80.0,4,5,56000.0,26.666666666666668,20.0,0.8
5173,Олмазорский,4,170.0,3,9,130000.0,42.5,56.666666666666664,0.3333333333333333
5175,Чиланзарский,4,135.0,4,4,95000.0,33.75,33.75,1.0
5176,Юнусабадский,1,18.0,1,4,12500.0,18.0,18.0,0.25
5177,Мирабадский,4,95.0,6,9,70000.0,23.75,15.833333333333334,0.6666666666666666
5178,Яшнободский,2,71.0,7,9,42000.0,35.5,10.142857142857142,0.7777777777777778
5179,Шайхантахурский,1,40.0,4,4,28000.0,40.0,10.0,1.0
5180,Олмазорский,4,130.0,2,4,110000.0,32.5,65.0,0.5
5181,Шайхантахурский,4,110.0,12,12,68000.0,27.5,9.166666666666666,1.0
5182,Учтепинский,4,80.0,3,5,52500.0,20.0,26.666666666666668,0.6
5183,Учтепинский,4,93.0,4,4,77000.0,23.25,23.25,1.0
5184,Чиланзарский,2,50.0,2,4,33000.0,25.0,25.0,0.5
5185,Мирабадский,3,85.0,1,9,85000.0,28.333333333333332,85.0,0.1111111111111111
5186,Мирзо-Улугбекский,3,75.0,3,4,51000.0,25.0,25.0,0.75
5187,Сергелийский,3,82.0,8,9,36000.0,27.333333333333332,10.25,0.8888888888888888
5188,Яккасарайский,3,105.0,4,9,150000.0,35.0,26.25,0.4444444444444444
5189,Шайхантахурский,3,85.0,4,12,53000.0,28.333333333333332,21.25,0.3333333333333333
5190,Яккасарайский,2,64.0,1,5,42000.0,32.0,64.0,0.2
5191,Юнусабадский,3,70.0,4,4,43500.0,23.333333333333332,17.5,1.0
5192,Учтепинский,3,79.0,3,4,67000.0,26.333333333333332,26.333333333333332,0.75
5193,Яшнободский,2,48.0,3,4,31000.0,24.0,16.0,0.75
5194,Мирабадский,2,63.0,2,9,56000.0,31.5,31.5,0.2222222222222222
5195,Олмазорский,2,68.0,4,7,55000.0,34.0,17.0,0.5714285714285714
5196,Юнусабадский,1,42.0,2,4,62000.0,42.0,21.0,0.5
5198,Яшнободский,2,55.0,1,8,42000.0,27.5,55.0,0.125
5199,Юнусабадский,1,50.0,7,9,38000.0,50.0,7.142857142857143,0.7777777777777778
5200,Мирабадский,4,121.0,5,10,115000.0,30.25,24.2,0.5
5201,Яккасарайский,6,235.0,6,12,140000.0,39.166666666666664,39.166666666666664,0.5
5202,Чиланзарский,2,56.0,4,4,30000.0,28.0,14.0,1.0
5203,Яккасарайский,1,39.0,1,5,27500.0,39.0,39.0,0.2
5204,Мирзо-Улугбекский,2,60.0,3,4,105000.0,30.0,20.0,0.75
5205,Юнусабадский,2,58.0,2,4,57000.0,29.0,29.0,0.5
5206,Юнусабадский,2,55.0,2,4,51998.0,27.5,27.5,0.5
5207,Мирзо-Улугбекский,2,65.0,2,4,51998.0,32.5,32.5,0.5
5208,Яккасарайский,2,52.0,2,4,48000.0,26.0,26.0,0.5
5209,Мирзо-Улугбекский,2,63.0,2,5,42000.0,31.5,31.5,0.4
5210,Юнусабадский,2,60.0,2,4,43000.0,30.0,30.0,0.5
5211,Мирабадский,2,57.0,7,9,35000.0,28.5,8.142857142857142,0.7777777777777778
5212,Мирзо-Улугбекский,3,73.0,2,9,46000.0,24.333333333333332,36.5,0.2222222222222222
5213,Юнусабадский,4,102.0,3,9,96000.0,25.5,34.0,0.3333333333333333
5214,Мирабадский,4,110.0,5,9,148000.0,27.5,22.0,0.5555555555555556
5215,Мирабадский,3,112.0,2,7,165000.0,37.333333333333336,56.0,0.2857142857142857
5216,Олмазорский,1,43.0,2,4,23900.0,43.0,21.5,0.5
5217,Мирзо-Улугбекский,2,63.0,1,5,45000.0,31.5,63.0,0.2
5218,Учтепинский,2,65.0,11,12,36000.0,32.5,5.909090909090909,0.9166666666666666
5219,Мирзо-Улугбекский,2,77.0,4,10,56980.0,38.5,19.25,0.4
5220,Мирабадский,3,100.0,9,10,169000.0,33.333333333333336,11.11111111111111,0.9
5221,Чиланзарский,2,64.0,4,9,40000.0,32.0,16.0,0.4444444444444444
5222,Яшнободский,3,63.0,3,4,42000.0,21.0,21.0,0.75
5223,Мирзо-Улугбекский,2,56.0,2,5,48000.0,28.0,28.0,0.4
5224,Чиланзарский,3,65.0,3,4,47500.0,21.666666666666668,21.666666666666668,0.75
5225,Яккасарайский,4,100.0,1,5,119000.0,25.0,100.0,0.2
5226,Чиланзарский,4,92.0,9,9,56000.0,23.0,10.222222222222221,1.0
5227,Мирабадский,3,85.0,2,9,75000.0,28.333333333333332,42.5,0.2222222222222222
5228,Мирзо-Улугбекский,2,50.0,5,8,29500.0,25.0,10.0,0.625
5229,Мирабадский,3,70.0,4,4,69000.0,23.333333333333332,17.5,1.0
5230,Олмазорский,4,130.0,2,4,110000.0,32.5,65.0,0.5
5231,Чиланзарский,2,60.0,4,5,38000.0,30.0,15.0,0.8
5232,Чиланзарский,2,60.0,2,5,39000.0,30.0,30.0,0.4
5233,Чиланзарский,2,60.0,3,4,39500.0,30.0,20.0,0.75
5234,Мирзо-Улугбекский,1,38.0,3,4,26000.0,38.0,12.666666666666666,0.75
5235,Олмазорский,2,68.0,4,7,55000.0,34.0,17.0,0.5714285714285714
5236,Учтепинский,3,72.0,5,5,38000.0,24.0,14.4,1.0
5237,Яккасарайский,2,60.7,1,5,57000.0,30.35,60.7,0.2
5238,Яккасарайский,5,116.0,3,9,90000.0,23.2,38.666666666666664,0.3333333333333333
5239,Яккасарайский,5,109.0,3,5,80000.0,21.8,36.333333333333336,0.6
5240,Чиланзарский,2,67.0,1,9,48000.0,33.5,67.0,0.1111111111111111
5241,Чиланзарский,3,93.0,4,5,80000.0,31.0,23.25,0.8
5242,Чиланзарский,3,70.0,2,4,58500.0,23.333333333333332,35.0,0.5
5243,Чиланзарский,2,40.0,2,4,36000.0,20.0,20.0,0.5
5244,Мирабадский,2,69.0,9,10,62000.0,34.5,7.666666666666667,0.9
5245,Чиланзарский,3,72.0,2,4,55200.0,24.0,36.0,0.5
5246,Мирзо-Улугбекский,3,117.0,2,5,125000.0,39.0,58.5,0.4
5247,Чиланзарский,3,72.0,4,9,51500.0,24.0,18.0,0.4444444444444444
5248,Сергелийский,4,95.0,5,9,48000.0,23.75,19.0,0.5555555555555556
5249,Чиланзарский,2,52.0,5,5,45000.0,26.0,10.4,1.0
5250,Чиланзарский,2,58.0,4,9,47000.0,29.0,14.5,0.4444444444444444
5251,Чиланзарский,3,68.0,3,4,48900.0,22.666666666666668,22.666666666666668,0.75
5252,Чиланзарский,2,60.0,9,9,43000.0,30.0,6.666666666666667,1.0
5253,Чиланзарский,2,50.0,5,5,42000.0,25.0,10.0,1.0
5254,Чиланзарский,2,43.0,4,4,35000.0,21.5,10.75,1.0
5255,Чиланзарский,3,100.0,3,9,79000.0,33.333333333333336,33.333333333333336,0.3333333333333333
5256,Яккасарайский,4,114.0,5,9,82000.0,28.5,22.8,0.5555555555555556
5257,Учтепинский,1,45.0,3,4,27500.0,45.0,15.0,0.75
5258,Мирзо-Улугбекский,4,100.0,3,4,135000.0,25.0,33.333333333333336,0.75
5259,Мирзо-Улугбекский,2,55.0,6,8,41000.0,27.5,9.166666666666666,0.75
5261,Чиланзарский,1,30.0,3,4,26000.0,30.0,10.0,0.75
5262,Чиланзарский,3,78.0,7,9,55000.0,26.0,11.142857142857142,0.7777777777777778
5263,Чиланзарский,1,34.0,2,4,29000.0,34.0,17.0,0.5
